filepath,label,language,speaker,source,tool,condition,split,score
${DATA_ROOT}/interim/rvc_gate/bonafide_source/106718_vE1rhq3ojNKZvQNv_0000.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval,0.9997439980506897
${DATA_ROOT}/interim/rvc_gate/bonafide_source/142970_DP5j8CLDeL6HHHSX_0000.wav,bonafide,hi-en,142970,mucs2021,none,clean,eval,0.9995433688163757
${DATA_ROOT}/interim/rvc_gate/bonafide_source/177570_jSNK2zDaIvyZsMZp_0000.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,0.9953728318214417
${DATA_ROOT}/interim/rvc_gate/bonafide_source/186783_LFpbaXkb8HuQ6DnF_0000.wav,bonafide,hi-en,186783,mucs2021,none,clean,eval,0.999821126461029
${DATA_ROOT}/interim/rvc_gate/bonafide_source/205240_F4KjmwYhWvnpSE0m_0000.wav,bonafide,hi-en,205240,mucs2021,none,clean,eval,0.9995594620704651
${DATA_ROOT}/interim/rvc_gate/bonafide_source/322882_XTscbPr78nzuHhuu_0000.wav,bonafide,hi-en,322882,mucs2021,none,clean,eval,0.9998124241828918
${DATA_ROOT}/interim/rvc_gate/bonafide_source/413057_aKSsdMqkPfUWyYeS_0000.wav,bonafide,hi-en,413057,mucs2021,none,clean,eval,0.9997909665107727
${DATA_ROOT}/interim/rvc_gate/bonafide_source/457295_WgzliDtK6Htff0g2_0000.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,0.99985671043396
${DATA_ROOT}/interim/rvc_gate/bonafide_source/539226_vZGSoJPH1tbvsyCa_0000.wav,bonafide,hi-en,539226,mucs2021,none,clean,eval,0.9996054768562317
${DATA_ROOT}/interim/rvc_gate/bonafide_source/539354_C3MtnFEDrRkWHSvJ_0000.wav,bonafide,hi-en,539354,mucs2021,none,clean,eval,0.9997549653053284
${DATA_ROOT}/interim/rvc_gate/bonafide_source/541304_cyhxRWI0LoKYZvcw_0000.wav,bonafide,hi-en,541304,mucs2021,none,clean,eval,0.9998160004615784
${DATA_ROOT}/interim/rvc_gate/bonafide_source/584991_1ijxO93RTIJh2Rzv_0000.wav,bonafide,hi-en,584991,mucs2021,none,clean,eval,0.9997588992118835
${DATA_ROOT}/interim/rvc_gate/bonafide_source/634568_jCgweujQVV5haVF1_0000.wav,bonafide,hi-en,634568,mucs2021,none,clean,eval,0.9996631145477295
${DATA_ROOT}/interim/rvc_gate/bonafide_source/705494_fZcxLszRnIHxmVQp_0000.wav,bonafide,hi-en,705494,mucs2021,none,clean,eval,0.9998949766159058
${DATA_ROOT}/interim/rvc_gate/bonafide_source/797767_TRInoJRJxAX3qv5C_0000.wav,bonafide,hi-en,797767,mucs2021,none,clean,eval,0.9997573494911194
