filepath,label,language,speaker,source,tool,condition,split,score
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0000.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.0004989599110558629
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0001.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.19204697012901306
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0002.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.0004997781361453235
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0003.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.0005071483319625258
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0004.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.0006899175932630897
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0005.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.0005040811956860125
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0006.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.0005002690595574677
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0007.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.0005014333291910589
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0008.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.000529115495737642
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0009.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.0012186022941023111
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0010.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.0005021830438636243
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0011.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.0005043900455348194
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0012.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.0005557743716053665
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0013.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.0004995557246729732
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0014.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.0004975958727300167
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0015.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.000499213463626802
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0016.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.0005061534466221929
