filepath,label,language,speaker,source,tool,condition,split,score
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_2834763.flac,spoof,en,LA_0039,asvspoof2019_la,A11,clean,eval,0.0004335492558311671
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_8877452.flac,spoof,en,LA_0014,asvspoof2019_la,A14,clean,eval,0.00035295390989631414
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_6828287.flac,spoof,en,LA_0040,asvspoof2019_la,A16,clean,eval,0.05062396824359894
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_6977360.flac,spoof,en,LA_0022,asvspoof2019_la,A09,clean,eval,0.00035805272636935115
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_5932896.flac,spoof,en,LA_0031,asvspoof2019_la,A13,clean,eval,0.0003451647062320262
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_5849185.flac,bonafide,en,LA_0030,asvspoof2019_la,none,clean,eval,0.9997565150260925
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_6163791.flac,spoof,en,LA_0001,asvspoof2019_la,A09,clean,eval,0.00035193178337067366
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_4581379.flac,bonafide,en,LA_0033,asvspoof2019_la,none,clean,eval,0.9997621178627014
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_8814547.flac,spoof,en,LA_0002,asvspoof2019_la,A12,clean,eval,0.0012721143430098891
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_9157999.flac,spoof,en,LA_0048,asvspoof2019_la,A18,clean,eval,0.0005380402435548604
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_1611480.flac,spoof,en,LA_0005,asvspoof2019_la,A13,clean,eval,0.0003450646181590855
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_6841754.flac,spoof,en,LA_0018,asvspoof2019_la,A16,clean,eval,0.004728128667920828
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_1781840.flac,spoof,en,LA_0023,asvspoof2019_la,A15,clean,eval,0.0006449706270359457
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_8872199.flac,spoof,en,LA_0002,asvspoof2019_la,A08,clean,eval,0.00035568754537962377
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_1837629.flac,spoof,en,LA_0042,asvspoof2019_la,A17,clean,eval,0.00034415003028698266
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_6314733.flac,bonafide,en,LA_0039,asvspoof2019_la,none,clean,eval,0.9997784495353699
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_8469141.flac,spoof,en,LA_0042,asvspoof2019_la,A08,clean,eval,0.0003487112990114838
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_3379393.flac,bonafide,en,LA_0037,asvspoof2019_la,none,clean,eval,0.9997194409370422
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_7783830.flac,spoof,en,LA_0038,asvspoof2019_la,A16,clean,eval,0.00035212980583310127
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_8339197.flac,spoof,en,LA_0005,asvspoof2019_la,A10,clean,eval,0.2351798415184021
